2023-06-05 18:45:51,570 - CRITICAL   - client_log_config - Тест логгера: критическая ошибка 
2023-06-05 18:45:51,570 - ERROR      - client_log_config - Тест логгера: ошибка 
2023-06-05 18:45:51,570 - WARNING    - client_log_config - Тест логгера: предупреждения 
2023-06-05 18:45:51,570 - DEBUG      - client_log_config - Тест логгера: отладочная информация 
2023-06-05 18:45:51,570 - INFO       - client_log_config - Тест логгера: информационное сообщение 
2023-06-08 17:27:59,513 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-08 17:27:59,513 - DEBUG      - client     - 200 : OK 
2023-06-11 13:10:01,783 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 13:10:01,784 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53834), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686478201.7807236, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 13:10:02,282 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53834), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 13:10:02,282 - INFO       - client     - Ответ сервера:  
2023-06-11 13:10:02,282 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 13:11:22,973 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 13:11:22,974 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52606), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686478282.9705193, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 13:11:23,471 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52606), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 13:11:23,472 - INFO       - client     - Ответ сервера:  
2023-06-11 13:11:23,472 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 14:04:38,031 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:04:38,031 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 48940), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481478.0264952, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:04:38,530 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 48940), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 14:04:38,530 - INFO       - client     - Ответ сервера:  
2023-06-11 14:04:38,530 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 14:04:38,530 - DEBUG      - client     - 200 : OK 
2023-06-11 14:07:22,071 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:07:22,072 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 44574), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481642.0685835, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:07:57,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:07:57,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60882), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481677.9064727, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:08:58,190 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 14:12:05,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 14:12:05,909 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52690), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686481925.9051359, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 14:12:56,988 - ERROR      - client     - Не удалось декодировать сообщение сервера. 
2023-06-11 18:10:52,817 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 18:10:52,817 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 35878), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686496252.8140745, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 18:28:43,189 - CRITICAL   - client     - В качестве порта может быть указано только число в диапазоне от 1024 до 65535. 
2023-06-11 19:10:14,394 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57350), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499814.3909998, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:10:53,169 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55602), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499853.1665523, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:11:31,307 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:11:31,307 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 36240), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499891.3042395, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:11:50,805 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:11:50,805 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 38486), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499910.802546, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:10,810 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:10,811 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 43132), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499930.808171, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:20,416 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:20,417 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 41806), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499940.4141445, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:12:40,758 - CRITICAL   - client     - Не удалось подключиться к серверу 127.0.0.5:7779, конечный компьютер отверг запрос на подключение. 
2023-06-11 19:12:58,171 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:12:58,171 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 38302), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686499978.1683667, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:20:11,103 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:20:11,104 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 32964), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500411.1004436, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:21:02,380 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:21:02,380 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60974), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500462.3767173, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:21:14,123 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:26:35,588 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:26:35,588 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51418), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500795.585787, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:27:58,483 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:29:02,878 - CRITICAL   - client     - Не удалось подключиться к серверу 127.0.0.1:7777, конечный компьютер отверг запрос на подключение. 
2023-06-11 19:29:21,273 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:29:21,274 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 54370), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686500961.2712436, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:30:57,165 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:32:06,150 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:32:06,150 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 60268), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501126.1474657, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:35:31,668 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:35:31,668 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55858), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501331.66519, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:36:41,120 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:37:53,961 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:37:53,962 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57642), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501473.9590633, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,351 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,351 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 56074), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501517.3488793, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:38:37,855 - ERROR      - client     - Не удалось декодировать полученную Json строку. 
2023-06-11 19:40:15,791 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:40:15,791 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45402), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501615.7884455, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:40:16,293 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 45402), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 19:40:16,293 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 19:40:16,293 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 19:41:03,197 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:41:03,197 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 33624), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501663.1946886, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:41:03,701 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 33624), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 19:41:03,701 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 19:41:03,701 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 19:41:13,024 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 19:41:13,025 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57110), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686501673.02203, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 19:41:13,524 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 57110), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 19:41:13,524 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 19:41:13,524 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:21:22,683 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:21:22,683 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53254), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504082.6805549, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 20:21:23,185 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53254), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:21:23,185 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:21:23,185 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:21:55,228 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,228 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 46264), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504115.225299, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 46264), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:21:55,729 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:22:04,123 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,123 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504124.1208875, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,622 - DEBUG      - client     - Из модуля "utils" была вызвана функция "get_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>,), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,622 - DEBUG      - client     - Из модуля "utils" была вызвана функция "parse_response" c параметрами ({'response': 200},), {}. Инициатор вызова - "client" 
2023-06-11 20:22:04,623 - INFO       - client     - Установлено соединение с сервером. Ответ сервера: 200 : OK 
2023-06-11 20:22:24,865 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504144.8659348, 'account_name': 'Guest', 'mess_text': ''} 
2023-06-11 20:22:24,866 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1686504144.8659348, 'account_name': 'Guest', 'mess_text': ''}), {}. Инициатор вызова - "client" 
2023-06-11 20:22:39,291 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504159.291721, 'account_name': 'Guest', 'mess_text': 'Привет'} 
2023-06-11 20:22:39,292 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1686504159.291721, 'account_name': 'Guest', 'mess_text': 'Привет'}), {}. Инициатор вызова - "client" 
2023-06-11 20:22:49,318 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504169.3188884, 'account_name': 'Guest', 'mess_text': ''} 
2023-06-11 20:22:49,319 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1686504169.3188884, 'account_name': 'Guest', 'mess_text': ''}), {}. Инициатор вызова - "client" 
2023-06-11 20:23:00,837 - DEBUG      - client     - Сформирован словарь сообщения: {'action': 'message', 'time': 1686504180.8370826, 'account_name': 'Guest', 'mess_text': 'ЯЯЯЯЯЯЯ'} 
2023-06-11 20:23:00,837 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53968), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1686504180.8370826, 'account_name': 'Guest', 'mess_text': 'ЯЯЯЯЯЯЯ'}), {}. Инициатор вызова - "client" 
2023-06-11 20:23:08,392 - INFO       - client     - Завершение работы по команде пользователя. 
2023-06-11 20:23:44,484 - DEBUG      - client     - Из модуля "utils" была вызвана функция "create_presence_message" c параметрами ('Guest',), {}. Инициатор вызова - "client" 
2023-06-11 20:23:44,484 - DEBUG      - client     - Из модуля "utils" была вызвана функция "send_message" c параметрами (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51758), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1686504224.481794, 'levon': {'account_name': 'Guest'}}), {}. Инициатор вызова - "client" 
